GameID,Name,Platform,Year_of_Release,Genre,Publisher,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Global_Sales
T16045,Harvest Moon 3D: A New Beginning,3DS,2012,Action,Marvelous Entertainment,74,21,8.2,62,Marvelous AQL,E,0.91
T16046,Hokuto no Ken,PS2,2007,Fighting,Sega,,,,,,,0.05
T16047,Dead or Alive Paradise,PSP,2010,Misc,Ubisoft Annecy,38,34,5.6,37,"Team Ninja, Tecmo",M,0.18
T16048,Section 8,PC,2009,Shooter,SouthPeak Games,72,31,7,78,TimeGate Studios,T,0.03
T16049,Watch Dogs,XOne,2014,Action,Ubisoft,78,15,5.8,712,Ubisoft Montreal,M,1.57
T16050,FlatOut,PS2,2004,Racing,Empire Interactive,70,30,8.5,16,Bugbear,T,0.38
T16051,V-Rally 3,GBA,2002,Racing,Atari,82,7,tbd,,Velez & Dubail,E,0.05
T16052,Quantum Break,PC,2016,Action,Microsoft Game Studios,66,14,4.3,539,Remedy Entertainment,M,0.02
T16053,NBA 2K7,PS2,2006,Sports,Take-Two Interactive,81,12,8.4,18,"Kush Games, Visual Concepts",E,0.78
T16054,Michael Jackson: The Experience,DS,2010,Misc,Ubisoft,64,5,6.6,5,Ubisoft,E10+,0.25
T16055,Scooby-Doo! Night of 100 Frights,GC,2002,Platform,THQ,,,,,,,0.3
T16056,Pariah,XB,2005,Action,Hip Interactive,70,52,7.4,19,Digital Extremes,M,0.1
T16057,Charlie and the Chocolate Factory,PS2,2005,Adventure,Global Star,35,21,4.1,28,"High Voltage Software, Backbone Entertainment",E,0.35
T16058,Cars,Wii,2006,Racing,THQ,65,13,tbd,,Rainbow Studios,E,0.92
T16059,Motocross Mania 3,PS2,2004,Racing,Take-Two Interactive,,,,,Deibus Studios,T,0.1
T16060,Hiiro no Kakera DS,DS,2008,Adventure,Idea Factory,,,,,,,0.05
T16061,The History Channel: Battle for the Pacific,PS3,2008,Shooter,Activision,36,7,2.4,15,Activision,T,0.07
T16062,Dungeons & Dragons: Eye of the Beholder,GBA,2002,Role-Playing,Atari,,,,,,,0.26
T16063,The LEGO Movie Videogame,PSV,2014,Action,Warner Bros. Interactive Entertainment,,,5.6,14,TT Games,E10+,0.29
T16064,Alice: Madness Returns,PC,2011,Adventure,Electronic Arts,75,29,8.4,559,Spicy Horse,M,0.12
T16065,Super Robot Wars BX,3DS,2015,Action,Namco Bandai Games,,,,,,,0.13
T16066,Lufia: Curse of the Sinistrals,DS,2010,Role-Playing,Square Enix,80,8,8,13,Neverland,E10+,0.15
T16067,BioShock 2,X360,2010,Shooter,Take-Two Interactive,88,93,8.2,573,2K Marin,M,2.2
T16068,NHL Hitz Pro,PS2,2003,Sports,Midway Games,79,23,8.9,13,Next Level Games,E,0.19
T16069,Touch 'N' Play Collection,DS,2010,Misc,O-Games,,,tbd,,O-Games,E,0.05
T16070,Front Mission 2,PS,1997,Strategy,SquareSoft,,,,,,,0.53
T16071,Dungeon Hunter Alliance,PSV,2012,Action,Ubisoft,49,34,6.4,61,Ubisoft,T,0.2
T16072,Hello Kitty Party,DS,2007,Misc,Rising Star Games,,,tbd,,Barnstorm Games,E,1.41
T16073,Wakeboarding Unleashed Featuring Shaun Murray,PS2,2003,Sports,Activision,83,23,9,12,Shaba Games,E,0.16
T16074,NHL 10,PS3,2009,Sports,Electronic Arts,88,35,7.9,40,EA Canada,E10+,0.57
T16075,Greg Hastings' Tournament Paintball Max'd,GBA,2006,Shooter,Activision,,,tbd,,"Machineworks Northwest, WXP",E10+,0.03
T16076,Yogi Bear: The Video Game,DS,2010,Action,D3Publisher,,,,,,,0.14
T16077,Wrestle Kingdom 2: Pro Wrestling Sekai Taisen,PS2,2007,Fighting,Yuke's,,,,,,,0.02
T16078,Dragon Ball Z Hyper Dimension,SNES,1995,Fighting,Namco Bandai Games,,,,,,,0.21
T16079,Dante's Inferno,X360,2010,Action,Electronic Arts,73,71,7.7,224,Visceral Games,M,0.92
T16080,Goal Storm '97,PS,1996,Sports,Konami Digital Entertainment,,,,,,,0.11
T16081,FIFA 15,3DS,2014,Sports,Electronic Arts,,,2.4,35,EA Sports,E,0.45
T16082,The Elder Scrolls Online,PS4,2015,Role-Playing,Bethesda Softworks,,,,,,,1.75
T16083,Asphalt 3D,3DS,2011,Racing,Ubisoft,43,37,4.4,24,Gameloft,E10+,0.49
T16084,Penguins of Madagascar,3DS,2014,Action,Namco Bandai Games,51,4,tbd,,Little Orbit,E,0.07
T16085,Rugby 2005,XB,2005,Sports,Electronic Arts,75,20,7.7,11,HB Studios Multimedia,E,0.05
T16086,Monster Trucks,GBA,2004,Racing,Majesco Entertainment,,,tbd,,Skyworks Technologies,E,0.6
T16087,The Godfather (JP sales),X360,2006,Action,Electronic Arts,,,,,,,0.01
T16088,Katekyoo Hitman Reborn!! Let's Ansatsu!? Nerawareta 10 Daime!,PS2,2007,Action,Marvelous Interactive,,,,,,,0.02
T16089,So-Ra-No-Wo-To: Otome no Gojuusou,PSP,2010,Adventure,Compile Heart,,,,,,,0.02
T16090,Rat Attack!,N64,2000,Puzzle,Mindscape,,,,,,,0.02
T16091,Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon (JP sales),PS2,2008,Role-Playing,Atlus,,,,,,,0.17
T16092,Call of Juarez: The Cartel,X360,2011,Shooter,Ubisoft,47,62,5.7,109,Techland,M,0.27
T16093,Universal Studios Theme Parks Adventure,GC,2001,Misc,Kemco,39,11,2.9,11,Kemco,T,0.1
T16094,The $1 Pyramid,Wii,2011,Misc,Ubisoft,,,,,,,0.08
T16095,Command & Conquer Collection,PC,2003,Strategy,Electronic Arts,,,,,,,0.02
T16096,Madden NFL 2002,GBA,2001,Sports,Electronic Arts,,,tbd,,BudCat,E,0.32
T16097,Chou-Kuukan Night Pro Yakyuu King (weekly JP sales),N64,1996,Sports,Imagineer,,,,,,,0.19
T16098,Q*bert,PS,1999,Puzzle,Atari,,,,,,,0.84
T16099,Yu-Gi-Oh! Monster Capsule Breed & Battle,PS,1998,Role-Playing,Konami Digital Entertainment,,,,,,,0.28
T16100,Monster Jam: Path of Destruction,PSP,2010,Racing,Activision,,,tbd,,Virtuos,E,0.09
T16101,pro evolution soccer 2011,Wii,2010,Sports,Konami Digital Entertainment,78,9,5.4,7,Konami,E,0.22
T16102,Accel World: Ginyoku no Kakusei,PSP,2012,Adventure,Namco Bandai Games,,,,,,,0.03
T16103,Bomberman B-Daman,SNES,1996,Shooter,Hudson Soft,,,,,,,0.17
T16104,Romance of the Three Kingdoms IV: Wall of Fire,SNES,1994,Strategy,Tecmo Koei,,,,,,,0.53
T16105,Skylanders: Spyro's Adventure,PC,2011,Action,Activision,,,3.5,15,Toys for Bob,E10+,0.1
T16106,Space Camp,DS,2009,Action,Activision,,,tbd,,7 Studios,E,0.15
T16107,F1 2011,3DS,2011,Racing,Codemasters,59,15,6.8,13,Codemasters,E,0.16
T16108,G1 Jockey 2,PS2,2000,Sports,Tecmo Koei,,,,,,,0.06
T16109,Sam & Max: Season One,Wii,2008,Adventure,JoWood Productions,,,,,,,0.15
T16110,Magna Carta: Tears of Blood,PS2,2004,Role-Playing,505 Games,66,34,7,22,SoftMax,T,0.22
T16111,Jikandia: The Timeless Land,PSP,2010,Role-Playing,Idea Factory,60,5,7.2,5,Opus Studio,T,0.03
T16112,Battlezone,2600,1982,Shooter,Atari,,,,,,,0.62
T16113,Top Gear Rally,GBA,2003,Racing,Kemco,78,12,7.6,5,Tantalus Interactive,E,0.09
T16114,Adventure Time: The Secret of the Nameless ,X360,2014,Adventure,Little Orbit,,,,,,,0.01
T16115,Power Rangers: Wild Force,GBA,2002,Action,THQ,55,4,6.9,8,Natsume,E,0.21
T16116,Taiko no Tatsujin Wii: Ketteiban,Wii,2011,Misc,Namco Bandai Games,,,,,,,0.39
T16117,Junior Island Adventure,DS,2011,Puzzle,Unknown,,,tbd,,"CyberPlanet Interactive Public Co., Ltd., Maximum Family Games",E,0.03
T16118,¡Shin Chan Flipa en colores!,DS,2007,Platform,505 Games,,,,,,,0.14
T16119,Trials Fusion,PC,2014,Racing,Ubisoft,80,12,6.8,97,RedLynx,E10+,0.03
T16120,Kingdoms of Amalur: Reckoning,PC,2012,Role-Playing,Electronic Arts,81,25,6.6,1097,Big Huge Games,M,0.3
T16121,RLH: Run Like Hell,XB,2003,Shooter,Avalon Interactive,55,22,8,5,Digital Mayhem,M,0.04
T16122,Injustice: Gods Among Us,PSV,2013,Fighting,Warner Bros. Interactive Entertainment,,,,,,,0.13
T16123,O.D.T.: Escape... Or Die Trying,PS,1997,Adventure,Psygnosis,,,,,,,0.12
T16124,Umineko no Naku Koro ni: Majo to Suiri no Rinbukyoku,PS3,2010,Adventure,Alchemist,,,,,,,0.02
T16125,Guitar Hero: Smash Hits,X360,2009,Misc,Activision,71,56,5.9,18,Beenox,T,0.42
T16126,Adventure Island,NES,1986,Platform,Hudson Soft,,,,,,,1.05
T16127,[Prototype 2],PS3,2012,Action,Activision,79,39,6.8,179,Radical Entertainment,M,0.74
T16128,Hitman: HD Trilogy,X360,2013,Action,Square Enix,69,14,7.2,45,Io Interactive,M,0.17
T16129,Igor: The Game,Wii,2008,Adventure,CDV Software Entertainment,,,tbd,,Santa Cruz Games,E,0.1
T16130,Professor Layton and the Unwound Future,DS,2008,Puzzle,Nintendo,86,62,9.2,111,Level 5,E10+,3.26
T16131,Hunted: The Demon's Forge,PC,2011,Action,Bethesda Softworks,61,21,6.6,127,InXile Entertainment,M,0.05
T16132,NBA 2K15,XOne,2014,Sports,Take-Two Interactive,82,9,6.3,101,Visual Concepts,E,1.72
T16133,Suujin Taisen,DS,2007,Strategy,Nintendo,,,,,,,0.03
T16134,Mario Bros.,2600,1982,Platform,Atari,,,,,,,1.59
T16135,Virtual Soccer,SNES,1993,Sports,Hudson Soft,,,,,,,0.53
T16136,Vigilante 8,PS,1998,Racing,Activision,,,,,,,1.23
T16137,Looney Tunes: Space Race,PS2,2002,Racing,Infogrames,62,14,tbd,,Tantalus Interactive,E,0.2
T16138,Petz Nursery,DS,2009,Simulation,Ubisoft,,,tbd,,Digital Kids,E,0.54
T16139,Mission: Impossible,PS,1999,Action,Infogrames,,,,,,,0.52
T16140,Dance Dance Revolution SuperNOVA 2,PS2,2007,Simulation,Konami Digital Entertainment,70,10,tbd,,Konami,E10+,0.79
T16141,Zoo Tycoon (2013),X360,2013,Simulation,Microsoft Game Studios,,,,,,,0.08
T16142,Winning Eleven: Pro Evolution Soccer 2007,DS,2006,Sports,Konami Digital Entertainment,63,5,7.9,12,KCET,E,0.17
T16143,Silent Hill,PS,1999,Action,Konami Digital Entertainment,86,17,9.2,326,KCET,M,1.6
T16144,Castlevania: Lords of Shadow,X360,2010,Action,Konami Digital Entertainment,83,70,7.8,237,Mercury Steam,M,0.66
T16145,Fallout Trilogy,PC,2004,Role-Playing,Ubisoft,,,8.9,31,Various,M,0.02
T16146,Gold and Glory: The Road to El Dorado,PS,2000,Adventure,Ubisoft,34,4,tbd,,Revolution Software,E,0.06
T16147,MVP Baseball 2003,XB,2003,Sports,Electronic Arts,82,18,9,9,EA Sports,E,0.2
T16148,Kensei: Sacred Fist,PS,1997,Fighting,Konami Digital Entertainment,,,,,,,0.02
T16149,International Superstar Soccer 2000,PS2,2000,Sports,Konami Digital Entertainment,,,,,,,0.2
T16150,San-X Land: Theme Park de Asobou!,DS,2006,Action,MTO,,,,,,,0.04
T16151,Titanfall,XOne,2014,Shooter,Electronic Arts,86,68,6.4,2658,Respawn Entertainment,M,2.95
T16152,Natural Doctrine,PSV,2014,Role-Playing,Nippon Ichi Software,60,7,7.5,29,Kadokawa,M,0.07
T16153,Riven: The Sequel to Myst,PC,1997,Adventure,Red Orb,83,12,,,Cyan Worlds,E,2.43
T16154,Rayman DS,DS,2005,Platform,Ubisoft,58,20,7.6,19,DC Studios,E,0.26
T16155,Pokémon Colosseum,GC,2003,Role-Playing,Nintendo,73,37,8,89,Genius Sonority Inc.,E,2.54
T16156,Monster Hunter 4,3DS,2013,Role-Playing,Capcom,,,,,,,3.44
T16157,MySims SkyHeroes,X360,2010,Action,Electronic Arts,56,15,5.5,4,Behaviour Interactive,E10+,0.1
T16158,Naruto Shippuden: Ultimate Ninja Storm Generations,X360,2012,Fighting,Namco Bandai Games,74,35,7.2,47,"CyberConnect2, Racjin",T,0.44
T16159,Marvel Super Hero Squad: The Infinity Gauntlet,DS,2010,Action,THQ,,,tbd,,THQ,E10+,0.22
T16160,Namco Museum DS,DS,2007,Misc,Atari,67,19,5.9,8,M2,E,1.29
T16161,Boku no Natsuyasumi,PS,2000,Adventure,Sony Computer Entertainment,,,,,,,0.4
T16162,Living Legends: Frozen Beauty,PC,2014,Action,Big Fish Games,,,tbd,,Playrix Entertainment,,0.03
T16163,Far Cry 4,X360,2014,Shooter,Ubisoft,,,7,109,Ubisoft Montreal,M,0.9
T16164,Football Manager 2011,PC,2010,Sports,Sega,85,23,8.4,77,Sports Interactive,E,1.26
T16165,Disney Magic World 2,3DS,2015,Action,Nintendo,,,,,,,0.34
T16166,MLB 99,PS,1998,Sports,Sony Computer Entertainment,,,,,,,0.86
T16167,Speed Racer,PS,1996,Racing,Tomy Corporation,,,,,,,0.07
T16168,Enter the Matrix,GC,2003,Action,Atari,63,23,8,45,Shiny Entertainment,T,0.45
T16169,Samurai Shodown,NG,1993,Fighting,SNK,,,,,,,0.07
T16170,Post Mortem,PC,2003,Adventure,Microids,71,25,8,28,Microids,M,0.02
T16171,Virtua Fighter 2,SAT,1995,Fighting,Sega,,,,,,,1.93
T16172,LEGO Star Wars: The Video Game,GC,2005,Action,Eidos Interactive,,,,,,,1.41
T16173,Disney's Tarzan,N64,2000,Platform,Activision,,,,,,,0.2
T16174,Moshi Monsters: Moshling Zoo,DS,2011,Misc,Activision,,,tbd,,Mind Candy,E,1.54
T16175,Crysis 3,PS3,2013,Shooter,Electronic Arts,77,23,6.3,288,Crytek,M,0.87
T16176,A Collection of Classic Games from the Intellivision,PS,1999,Misc,Activision,,,,,,,0.31
T16177,The Beatles: Rock Band,PS3,2009,Misc,MTV Games,88,60,8.7,59,Harmonix Music Systems,T,1.12
T16178,The Orange Box,X360,2007,Shooter,Electronic Arts,96,54,8.9,797,Valve Software,M,1.82
T16179,High Heat Major League Baseball 2004,PS2,2003,Sports,3DO,83,17,8.1,12,3DO,E,0.36
T16180,Spider-Man: Web of Shadows,PC,2008,Action,Activision,52,11,7.8,57,"Treyarch, Shaba Games",T,0.02
T16181,Rocky,PS2,2002,Fighting,Rage Software,74,14,8.4,11,Rage Software,T,0.86
T16182,Exstetra,PSV,2013,Role-Playing,FuRyu,,,,,,,0.03
T16183,E.T. The Extra-Terrestrial,GBA,2001,Action,NewKidCo,46,4,2.4,21,Fluid Studios,E,0.01
T16184,Toukiden 2,PS3,2016,Action,Tecmo Koei,,,,,,,0.02
T16185,Jikkyou Powerful Pro Baseball 2016,PS3,2016,Sports,Konami Digital Entertainment,,,,,,,0.12
T16186,Pac-Man Championship Edition 2 + Arcade Game Series,XOne,2016,Action,Namco Bandai Games,,,,,,,0.02
T16187,Detana TwinBee Yahho! Deluxe Pack,PS,1995,Shooter,Konami Digital Entertainment,,,,,,,0.09
T16188,Galaxy Fight,SAT,1994,Fighting,Sunsoft,,,,,,,0.04
T16189,Yattaman Wii: BikkuriDokkiri Machine de Mou Race da Koron,Wii,2008,Racing,Takara Tomy,,,,,,,0.01
T16190,Tengai Makyo: Dai Yon no Mokushiroku,PSP,2006,Role-Playing,Hudson Soft,,,,,,,0.01
T16191,Tetris DS,DS,2006,Puzzle,Nintendo,84,56,8.7,44,Nintendo,E,2.1
T16192,Crash City Mayhem,GBA,2004,Racing,THQ,,,,,,,0.93
T16193,Castle Shikigami 2,PS2,2004,Shooter,Play It,67,4,7.4,8,Alfa System,E,0.02
T16194,Mortal Kombat 4,N64,1998,Fighting,GT Interactive,,,,,,,0.73
T16195,Tatsunoko vs. Capcom: Ultimate All-Stars,Wii,2010,Fighting,Capcom,85,62,8.8,85,Eighting,T,0.53
T16196,Metal Gear Solid V: The Phantom Pain,X360,2015,Action,Konami Digital Entertainment,,,7.2,159,"Kojima Productions, Moby Dick Studio",M,0.18
T16197,NHL Powerplay '96,PS,1996,Sports,Virgin Interactive,,,,,,,0.12
T16198,Garfield's Nightmare,DS,2007,Platform,Game Factory,70,9,tbd,,Shin'en,E,0.02
T16199,Victorious: Time to Shine,X360,2011,Action,D3Publisher,,,6.5,4,High Voltage Software,E,0.13
T16200,CSI: Fatal Conspiracy,PS3,2010,Adventure,Ubisoft,39,5,5.6,13,Telltale Games,M,0.18
T16201,The Revenge of Shinobi,GBA,2002,Platform,Atari,51,11,tbd,,3d6 Games,E,0.09
T16202,Pizza Delivery Boy,Wii,2010,Simulation,Majesco Entertainment,,,tbd,,Attractive Games,E,0.07
T16203,X-Men vs. Street Fighter,SAT,1997,Fighting,Capcom,,,,,,,0.26
T16204,Ranma 1/2: Akanekodan Teki Hihou,SNES,1993,Role-Playing,TOHO,,,,,,,0.11
T16205,Mahjong Fight Club,PSP,2004,Misc,Konami Digital Entertainment,,,,,,,0.17
T16206,Moshi Monsters: Moshlings Theme Park,DS,2012,Misc,Activision,,,tbd,,Black Lantern Studios,E,0.4
T16207,Spice World,PS,1998,Action,Sony Computer Entertainment,,,,,,,0.67
T16208,The Lord of the Rings: The Battle for Middle-Earth II,PC,2006,Strategy,Electronic Arts,84,36,7.5,366,EA LA,T,0.02
T16209,Highschool Terra Story,SAT,1998,Adventure,KID,,,,,,,0.03
T16210,The Penguins of Madagascar: Dr. Blowhole Returns - Again!,DS,2011,Action,THQ,,,,,,,0.1
T16211,DJ Hero,X360,2009,Misc,Activision,84,72,8,42,FreeStyleGames,T,1.06
T16212,Johnny Bazookatone,PS,1995,Platform,U.S. Gold,,,,,,,0.05
T16213,Wonder Project J2: Koruro no Mori no Josette,N64,1996,Simulation,Enix Corporation,,,,,,,0.16
T16214,Final Fantasy X/X-2 HD Remaster,PS4,2015,Role-Playing,Square Enix,,,,,,,0.74
T16215,The Land Before Time: Into the Mysterious Beyond,GBA,2006,Platform,Game Factory,,,,,,,0.01
T16216,Chrono Cross,PS,1999,Role-Playing,SquareSoft,94,16,8.1,297,SquareSoft,T,1.86
T16217,Battle Stations,PS,1997,Strategy,Electronic Arts,,,,,,,0.78
T16218,Pro Yakyuu Famista 2011,3DS,2011,Sports,Namco Bandai Games,,,,,,,0.06
T16219,V-Rally 3,XB,2003,Racing,Atari,76,13,tbd,,Eden Studios,E,0.02
T16220,Taiko no Tatsujin: V Version,PSV,2015,Action,Namco Bandai Games,,,,,,,0.1
T16221,Power Rangers Samurai,DS,2011,Action,Namco Bandai Games,,,tbd,,Inti Creates,E10+,0.32
T16222,Monaco Grand Prix,N64,1999,Racing,Ubisoft,,,,,,,0.04
T16223,NASCAR Thunder 2004,XB,2003,Racing,Electronic Arts,85,14,9.1,15,EA Games,E,0.23
T16224,Ojyousama Express,SAT,1998,Strategy,Media Works,,,,,,,0.03
T16225,Pro Yaky? Spirits 2012,PSP,2012,Sports,Konami Digital Entertainment,,,,,,,0.2
T16226,Deus Ex: Human Revolution,X360,2011,Shooter,Square Enix,89,70,8.3,684,Eidos Montreal,M,1.37
T16227,SpongeBob SquarePants: Plankton's Robotic Revenge,3DS,2013,Shooter,Activision,,,tbd,,Behaviour Interactive,E10+,0.06
T16228,Hello Kitty: Big City Dreams,DS,2008,Puzzle,Empire Interactive,,,tbd,,Human Soft,E,0.53
T16229,Rapid Reload,PS,1995,Shooter,Sony Computer Entertainment,,,,,,,0.09
T16230,Monster Rancher 4,PS2,2003,Simulation,Tecmo Koei,77,21,9.1,18,Tecmo,E,0.34
T16231,NHL 2K10,Wii,2009,Sports,Take-Two Interactive,79,8,6.8,16,Take-Two Interactive,E10+,0.35
T16232,Professional Fisherman's Tour: Northern Hemisphere,DS,2007,Sports,505 Games,,,tbd,,Starfish,E,0.17
T16233,Dragon Quest V: Tenkuu no Hanayome,SNES,1992,Role-Playing,Enix Corporation,,,,,,,2.79
T16234,Medalot 7,3DS,2012,Action,Rocket Company,,,,,,,0.13
T16235,World Stadium 2,PS,1998,Sports,Namco Bandai Games,,,,,,,0.45
T16236,Rogue Warrior,PS3,2009,Shooter,Bethesda Softworks,27,24,2.8,66,Rebellion,M,0.13
T16237,Dream C Club,PS3,2012,Simulation,D3Publisher,,,,,,,0.02
T16238,Romance of the Three Kingdoms IX,PS2,2003,Strategy,Tecmo Koei,74,17,8.9,10,Koei,E,0.07
T16239,Silpheed: The Lost Planet,PS2,2000,Shooter,Swing! Entertainment,72,12,7.5,4,Treasure,T,0.07
T16240,Mortal Kombat: Tournament Edition,GBA,2003,Fighting,Midway Games,75,14,8.1,8,Criterion Games,M,0.01
T16241,Need For Speed: Undercover,X360,2008,Racing,Electronic Arts,64,62,5.9,104,EA Vancouver,T,1.68
T16242,Bratz: Girlz Really Rock,DS,2008,Action,THQ,,,tbd,,Blitz Games,E,0.32
T16243,The Italian Job,XB,2003,Racing,Eidos Interactive,54,22,5.8,5,Climax Group,T,0.08
T16244,Mario Kart 8,WiiU,2014,Racing,Nintendo,88,82,9.1,1599,Nintendo,E,7.09
T16245,Ganbaru Watashi no Kakei Diary,DS,2007,Misc,Nintendo,,,,,,,0.61
T16246,Super R-Type,SNES,1991,Shooter,Nintendo,,,,,,,0.23
T16247,Demon Attack,2600,1981,Shooter,Imagic,,,,,,,2.13
T16248,Pro Evolution Soccer 2012,X360,2011,Action,Konami Digital Entertainment,78,36,6.6,55,Konami,E,0.5
T16249,Blue Dragon,X360,2006,Role-Playing,Microsoft Game Studios,79,56,7.8,161,"Mistwalker, Artoon",T,0.92
T16250,Batman: Rise of Sin Tzu,GBA,2003,Action,Ubisoft,63,12,6.8,4,Ubisoft,E,0.07
T16251,Just Dance 2015,PS3,2014,Misc,Ubisoft,,,6.8,4,Ubisoft,E10+,0.25
T16252,Art of Fighting 3: The Path of the Warrior,NG,1996,Fighting,SNK,,,,,,,0.04
T16253,Impossible Mission,DS,2007,Platform,System 3 Arcade Software,61,8,4.8,6,System 3,E,0.12
T16254,Heroes over Europe,X360,2009,Simulation,Ubisoft,62,39,8.1,9,Transmission Games,T,0.14
T16255,Double Pack: Finding Nemo / The Incredibles,XB,2006,Action,THQ,,,,,,,0.42
T16256,Medal of Honor Heroes 2,Wii,2007,Shooter,Electronic Arts,73,37,7.6,82,EA Canada,T,0.41
T16257,Pirates of the Caribbean: At World's End,Wii,2007,Action,Disney Interactive Studios,53,17,7.2,17,Eurocom Entertainment Software,T,0.45
T16258,Blood Drive,PS3,2010,Racing,Activision,47,11,7,5,Sidhe Interactive,M,0.07
T16259,Butt-Ugly Martians: Zoom or Doom!,PS2,2002,Racing,Vivendi Games,,,,,,,0.02
T16260,Naruto Shippuden: Dairansen! Kage Bunshin Emaki,DS,2008,Action,Takara Tomy,,,,,,,0.04
T16261,Need for Speed: ProStreet,DS,2007,Racing,Electronic Arts,74,8,7.4,10,Exient Entertainment,E,0.12
T16262,Dave Mirra Freestyle BMX 2,PS2,2001,Sports,Acclaim Entertainment,81,21,8.1,18,"Z-Axis, Ltd.",T,1.38
T16263,Record of Agarest War,X360,2008,Role-Playing,Compile Heart,71,7,7,35,Compile Heart,T,0.2
T16264,Caligula,PSV,2016,Role-Playing,FuRyu,,,,,Aquria,,0.06
T16265,"Nogizaka Haruka no Himitsu Cosplay, Hajime Mashita",PS2,2008,Adventure,ASCII Media Works,,,,,,,0.02
T16266,Monster Hunter Frontier Online: Season 9.0,X360,2010,Role-Playing,Capcom,,,,,,,0.04
T16267,Star Trek: Shattered Universe,XB,2004,Simulation,Global Star,41,21,4,10,Starsphere Interactive,E,0.04
T16268,Rayman 2: Revolution,PS2,2000,Platform,Ubisoft,90,16,8.2,42,Ubisoft,E,0.3
T16269,F1 2002,PS2,2002,Racing,Electronic Arts,81,11,6.4,10,Visual Sciences,E,0.12
T16270,MotoGP 14 ,PSV,2014,Racing,Milestone S.r.l.,,,7.5,4,Milestone S.r.l,E,0.01
T16271,Pro Evolution Soccer 2017,PS3,2016,Sports,Konami Digital Entertainment,,,7.2,19,Konami,E,0.13
T16272,Captain America: Super Soldier,3DS,2011,Action,Sega,51,9,5,6,High Voltage Software,T,0.08
T16273,Populous DS,DS,2008,Strategy,Rising Star Games,60,20,tbd,,Genki,E10+,0.09
T16274,Rugby Challenge 3,XOne,2016,Sports,Alternative Software,,,6.6,5,Wicked Witch Software,E,0.01
T16275,Nickelodeon Team Umizoomi,DS,2011,Action,Take-Two Interactive,,,tbd,,Black Lantern Studios,EC,0.45
T16276,LEGO Harry Potter: Years 5-7,Wii,N/A,Action,Warner Bros. Interactive Entertainment,76,8,7.8,13,Traveller's Tales,E10+,1.24
T16277,Sengoku Cyber: Fujimaru Jigokuhen,PS,1995,Strategy,Sony Computer Entertainment,,,,,,,0.12
T16278,Sacred 2: Fallen Angel,PS3,2009,Role-Playing,Deep Silver,70,45,7.1,51,"Ascaron Entertainment GmbH, Ascaron Entertainment",M,0.61
T16279,Bookworm,GBA,2004,Puzzle,Unknown,62,5,,,PopCap,E,0.03
T16280,O.M.G. 26 - Our Mini Games,DS,2007,Puzzle,505 Games,,,,,,,0.02
T16281,WWE SmackDown vs. Raw 2009,Wii,2008,Fighting,THQ,79,18,8.5,18,Yuke's,T,0.83
T16282,Raiden Fighters Aces,X360,2008,Shooter,Valcon Games,73,11,7.5,12,Gulti,E10+,0.08
T16283,"Crouching Tiger, Hidden Dragon",PS2,2003,Action,Ubisoft,48,26,3.7,6,Light Weight,T,0.13
T16284,Alvin and the Chipmunks: Chipwrecked,DS,2011,Misc,505 Games,,,tbd,,Behaviour Interactive,E10+,0.1
T16285,World Series of Poker 2008: Battle for the Bracelets,PS2,2007,Misc,Activision,,,tbd,,Left Field Productions,T,0.23
T16286,Classic NES Series: Zelda II: The Adventure of Link,GBA,2004,Adventure,Nintendo,73,8,7.5,39,Nintendo,E,0.7
T16287,Ice Age: Dawn of the Dinosaurs,PS3,2009,Action,Activision,67,23,7.3,7,Activision,E10+,0.19
T16288,"Warhammer 40,000: Space Marine",X360,2011,Shooter,THQ,76,57,7.8,232,Relic,M,0.56
T16289,ESPN International Winter Sports 2002,PS2,2002,Sports,Konami Digital Entertainment,62,13,tbd,,Konami,E,0.06
T16290,Jewel Time Deluxe,DS,2011,Puzzle,O-Games,,,tbd,,Oxygen Interactive,E,0.07
T16291,Shrek / Shrek 2 2-in-1 Gameboy Advance Video,GBA,2007,Misc,N/A,,,,,,,1.21
T16292,Pride FC: Fighting Championships,PS2,2003,Fighting,THQ,73,19,8.6,7,Anchor,M,0.3
T16293,Judge Dredd,PS,1997,Platform,Gremlin Interactive Ltd,,,,,,,0.05
T16294,Little Battlers eXperience W,PSP,2012,Role-Playing,Level 5,,,,,,,0.19
T16295,Knights in the Nightmare: DHE Series Special Pack,DS,2008,Role-Playing,Sting,,,,,,,0.01
T16296,Life is Strange,PS4,2016,Adventure,Square Enix,85,23,8.6,672,DONTNOD Entertainment,M,0.4
T16297,Pro Yaky? Spirits 4,PS2,2007,Sports,Konami Digital Entertainment,,,,,,,0.19
T16298,Onechanbara Special,PSP,2011,Action,D3Publisher,,,,,,,0.02
T16299,Dance! It's Your Stage,Wii,N/A,Misc,DTP Entertainment,,,,,,,0.02
T16300,F1 2000,PS,2000,Racing,Electronic Arts,,,,,,,0.25
T16301,Ratchet & Clank Collection,PS3,2012,Action,Sony Computer Entertainment,,,,,,,0.72
